data_center,tier,array_name,controller_name,array_port_name,switch_name,switch_port
KC1,Tier 1g,KC1P958,CL2,CL2-E,KC1B11,fc2/43
KC1,Tier 1g,KC1P958,CL2,CL2-F,KC1B13,fc2/2
KC1,Tier 1g,KC1P958,CL2,CL2-G,KC1B12,fc11/25
KC1,Tier 1g,KC1P958,CL2,CL2-H,KC1B12,fc10/0
KC1,Tier 1g,KC1P958,CL3,CL3-A,KC1R13,fc8/8
KC1,Tier 1g,KC1P958,CL3,CL3-B,KC1R14,fc7/11
KC1,Tier 1g,KC1P958,CL3,CL3-C,KC1R14,fc8/11
KC1,Tier 1g,KC1P958,CL3,CL3-D,,
KC1,Tier 1g,KC1P958,CL3,CL3-E,,
KC1,Tier 1g,KC1P958,CL3,CL3-F,,
KC1,Tier 1g,KC1P958,CL3,CL3-G,,
KC1,Tier 1g,KC1P958,CL3,CL3-H,,
KC1,Tier 1g,KC1P958,CL4,CL4-A,KC1B13,fc8/8
KC1,Tier 1g,KC1P958,CL4,CL4-B,KC1B14,fc7/11
KC1,Tier 1g,KC1P958,CL4,CL4-C,KC1B14,fc8/11
KC1,Tier 1g,KC1P958,CL4,CL4-D,,
KC1,Tier 1g,KC1P958,CL4,CL4-E,,
KC1,Tier 1g,KC1P958,CL4,CL4-F,,
KC1,Tier 1g,KC1P958,CL4,CL4-G,,
KC1,Tier 1g,KC1P958,CL4,CL4-H,,
KC1,Tier 1g,KC1P958,CL5,CL5-A,,
KC1,Tier 1g,KC1P958,CL5,CL5-B,,
KC1,Tier 1g,KC1P958,CL5,CL5-C,,
KC1,Tier 1g,KC1P958,CL5,CL5-D,,
KC1,Tier 1g,KC1P958,CL5,CL5-E,,
KC1,Tier 1g,KC1P958,CL5,CL5-F,,
KC1,Tier 1g,KC1P958,CL5,CL5-G,,
KC1,Tier 1g,KC1P958,CL5,CL5-H,,
KC1,Tier 1g,KC1P958,CL6,CL6-A,,
KC1,Tier 1g,KC1P958,CL6,CL6-B,,
KC1,Tier 1g,KC1P958,CL6,CL6-C,,
KC1,Tier 1g,KC1P958,CL6,CL6-D,,
KC1,Tier 1g,KC1P958,CL6,CL6-E,,
KC1,Tier 1g,KC1P958,CL6,CL6-F,,
KC1,Tier 1g,KC1P958,CL6,CL6-G,,
KC1,Tier 1g,KC1P958,CL6,CL6-H,,
KC1,Tier 1g,KC1P958,CL7,CL7-A,,
KC1,Tier 1g,KC1P958,CL7,CL7-B,,
KC1,Tier 1g,KC1P958,CL7,CL7-C,,
KC1,Tier 1g,KC1P958,CL7,CL7-D,,
KC1,Tier 1g,KC1P958,CL7,CL7-E,,
KC1,Tier 1g,KC1P958,CL7,CL7-F,,
KC1,Tier 1g,KC1P958,CL7,CL7-G,,
KC1,Tier 1g,KC1P958,CL7,CL7-H,KC1R12,fc1/20
KC1,Tier 1g,KC1P958,CL8,CL8-A,,
KC1,Tier 1g,KC1P958,CL8,CL8-B,,
KC1,Tier 1g,KC1P958,CL8,CL8-C,,
KC1,Tier 1g,KC1P958,CL8,CL8-D,,
KC1,Tier 1g,KC1P958,CL8,CL8-E,,
KC1,Tier 1g,KC1P958,CL8,CL8-F,,
KC1,Tier 1g,KC1P958,CL8,CL8-G,,
KC1,Tier 1g,KC1P958,CL8,CL8-H,KC1B12,fc1/20
KC1,Tier 1s,KC1P963,CL1,CL1-A,KC1R12,fc2/34
KC1,Tier 1s,KC1P963,CL1,CL1-B,KC1R10,fc1/5
KC1,Tier 1s,KC1P963,CL1,CL1-C,KC1R10,fc2/7
KC1,Tier 1s,KC1P963,CL1,CL1-D,KC1R10,fc2/23
KC1,Tier 1s,KC1P963,CL1,CL1-E,KC1R10,fc7/21
KC1,Tier 1s,KC1P963,CL1,CL1-F,KC1R10,fc1/15
KC1,Tier 1s,KC1P963,CL1,CL1-G,KC1R13,fc1/24
KC1,Tier 1s,KC1P963,CL1,CL1-H,KC1R10,fc8/23
KC1,Tier 1s,KC1P963,CL2,CL2-A,KC1B12,fc2/34
KC1,Tier 1s,KC1P963,CL2,CL2-B,KC1B10,fc1/5
KC1,Tier 1s,KC1P963,CL2,CL2-C,KC1B10,fc2/7
KC1,Tier 1s,KC1P963,CL2,CL2-D,KC1B10,fc2/23
KC1,Tier 1s,KC1P963,CL2,CL2-E,KC1B10,fc7/21
KC1,Tier 1s,KC1P963,CL2,CL2-F,KC1B10,fc1/15
KC1,Tier 1s,KC1P963,CL2,CL2-G,KC1B13,fc1/24
KC1,Tier 1s,KC1P963,CL2,CL2-H,KC1B10,fc8/23
KC1,Tier 1s,KC1P963,CL3,CL3-A,,
KC1,Tier 1s,KC1P963,CL3,CL3-B,,
KC1,Tier 1s,KC1P963,CL3,CL3-C,,
KC1,Tier 1s,KC1P963,CL3,CL3-D,,
KC1,Tier 1s,KC1P963,CL3,CL3-E,KC1R13,fc2/23
KC1,Tier 1s,KC1P963,CL3,CL3-F,KC1R13,fc7/23
KC1,Tier 1s,KC1P963,CL3,CL3-G,KC1R13,fc8/23
KC1,Tier 1s,KC1P963,CL3,CL3-H,KC1R13,fc8/24
KC1,Tier 1s,KC1P963,CL4,CL4-A,,
KC1,Tier 1s,KC1P963,CL4,CL4-B,,
KC1,Tier 1s,KC1P963,CL4,CL4-C,,
KC1,Tier 1s,KC1P963,CL4,CL4-D,,
KC1,Tier 1s,KC1P963,CL4,CL4-E,KC1B13,fc2/23
KC1,Tier 1s,KC1P963,CL4,CL4-F,KC1B13,fc7/23
KC1,Tier 1s,KC1P963,CL4,CL4-G,KC1B13,fc8/23
KC1,Tier 1s,KC1P963,CL4,CL4-H,KC1B13,fc8/24
KC1,Tier 1s,KC1P963,CL5,CL5-A,KC1R13,fc1/25
KC1,Tier 1s,KC1P963,CL5,CL5-B,,
KC1,Tier 1s,KC1P963,CL5,CL5-C,KC1R12,fc12/1
KC1,Tier 1s,KC1P963,CL5,CL5-D,,
KC1,Tier 1s,KC1P963,CL5,CL5-E,,
KC1,Tier 1s,KC1P963,CL5,CL5-F,,
KC1,Tier 1s,KC1P963,CL5,CL5-G,,
KC1,Tier 1s,KC1P963,CL5,CL5-H,,
KC1,Tier 1s,KC1P963,CL6,CL6-A,KC1B13,fc1/25
KC1,Tier 1s,KC1P963,CL6,CL6-B,,
KC1,Tier 1s,KC1P963,CL6,CL6-C,KC1B12,fc12/1
KC1,Tier 1s,KC1P963,CL6,CL6-D,,
KC1,Tier 1s,KC1P963,CL6,CL6-E,,
KC1,Tier 1s,KC1P963,CL6,CL6-F,,
KC1,Tier 1s,KC1P963,CL6,CL6-G,,
KC1,Tier 1s,KC1P963,CL6,CL6-H,,
KC1,Tier 1s,KC1P963,CL7,CL7-A,KC1R13,fc1/28
KC1,Tier 1s,KC1P963,CL7,CL7-B,KC1R13,fc2/28
KC1,Tier 1s,KC1P963,CL7,CL7-C,,
KC1,Tier 1s,KC1P963,CL7,CL7-D,,
KC1,Tier 1s,KC1P963,CL7,CL7-E,,
KC1,Tier 1s,KC1P963,CL7,CL7-F,,
KC1,Tier 1s,KC1P963,CL7,CL7-G,KC1R15,fc8/36
KC1,Tier 1s,KC1P963,CL7,CL7-H,KC1R12,fc3/2
KC1,Tier 1s,KC1P963,CL8,CL8-A,KC1B13,fc1/28
KC1,Tier 1s,KC1P963,CL8,CL8-B,KC1B13,fc2/28
KC1,Tier 1s,KC1P963,CL8,CL8-C,,
KC1,Tier 1s,KC1P963,CL8,CL8-D,,
KC1,Tier 1s,KC1P963,CL8,CL8-E,,
KC1,Tier 1s,KC1P963,CL8,CL8-F,,
KC1,Tier 1s,KC1P963,CL8,CL8-G,KC1B15,fc8/36
KC1,Tier 1s,KC1P963,CL8,CL8-H,KC1B12,fc3/2
KC1,Tier 1g,KC1P966,CL1,CL1-A,KC1R10,fc7/3
KC1,Tier 1g,KC1P966,CL1,CL1-B,KC1R10,fc7/15
KC1,Tier 1g,KC1P966,CL1,CL1-C,KC1R10,fc1/23
KC1,Tier 1g,KC1P966,CL1,CL1-D,KC1R11,fc2/47
KC1,Tier 1g,KC1P966,CL1,CL1-E,KC1R11,fc1/47
KC1,Tier 1g,KC1P966,CL1,CL1-F,KC1R13,fc1/2
KC1,Tier 1g,KC1P966,CL1,CL1-G,,
KC1,Tier 1g,KC1P966,CL1,CL1-H,KC1R11,fc7/0
KC1,Tier 1g,KC1P966,CL2,CL2-A,KC1B10,fc7/3
KC1,Tier 1g,KC1P966,CL2,CL2-B,KC1B10,fc7/15
KC1,Tier 1g,KC1P966,CL2,CL2-C,KC1B10,fc1/23
KC1,Tier 1g,KC1P966,CL2,CL2-D,KC1B11,fc2/47
KC1,Tier 1g,KC1P966,CL2,CL2-E,KC1B11,fc1/47
KC1,Tier 1g,KC1P966,CL2,CL2-F,KC1B13,fc1/2
KC1,Tier 1g,KC1P966,CL2,CL2-G,,
KC1,Tier 1g,KC1P966,CL2,CL2-H,KC1B11,fc7/0
KC1,Tier 1g,KC1P966,CL3,CL3-A,,
KC1,Tier 1g,KC1P966,CL3,CL3-B,,
KC1,Tier 1g,KC1P966,CL3,CL3-C,KC1R12,fc3/1
KC1,Tier 1g,KC1P966,CL3,CL3-D,,
KC1,Tier 1g,KC1P966,CL3,CL3-E,,
KC1,Tier 1g,KC1P966,CL3,CL3-F,,
KC1,Tier 1g,KC1P966,CL3,CL3-G,KC1R10,fc8/34
KC1,Tier 1g,KC1P966,CL3,CL3-H,,
KC1,Tier 1g,KC1P966,CL4,CL4-A,,
KC1,Tier 1g,KC1P966,CL4,CL4-B,,
KC1,Tier 1g,KC1P966,CL4,CL4-C,KC1B12,fc3/1
KC1,Tier 1g,KC1P966,CL4,CL4-D,,
KC1,Tier 1g,KC1P966,CL4,CL4-E,,
KC1,Tier 1g,KC1P966,CL4,CL4-F,,
KC1,Tier 1g,KC1P966,CL4,CL4-G,KC1B10,fc8/34
KC1,Tier 1g,KC1P966,CL4,CL4-H,,
KC1,Tier 1g,KC1P966,CL5,CL5-A,,
KC1,Tier 1g,KC1P966,CL5,CL5-B,,
KC1,Tier 1g,KC1P966,CL5,CL5-C,,
KC1,Tier 1g,KC1P966,CL5,CL5-D,,
KC1,Tier 1g,KC1P966,CL5,CL5-E,,
KC1,Tier 1g,KC1P966,CL5,CL5-F,,
KC1,Tier 1g,KC1P966,CL5,CL5-G,,
KC1,Tier 1g,KC1P966,CL5,CL5-H,,
KC1,Tier 1g,KC1P966,CL6,CL6-A,,
KC1,Tier 1g,KC1P966,CL6,CL6-B,,
KC1,Tier 1g,KC1P966,CL6,CL6-C,,
KC1,Tier 1g,KC1P966,CL6,CL6-D,,
KC1,Tier 1g,KC1P966,CL6,CL6-E,,
KC1,Tier 1g,KC1P966,CL6,CL6-F,,
KC1,Tier 1g,KC1P966,CL6,CL6-G,,
KC1,Tier 1g,KC1P966,CL6,CL6-H,,
KC1,Tier 1g,KC1P966,CL7,CL7-A,,
KC1,Tier 1g,KC1P966,CL7,CL7-B,,
KC1,Tier 1g,KC1P966,CL7,CL7-C,,
KC1,Tier 1g,KC1P966,CL7,CL7-D,,
KC1,Tier 1g,KC1P966,CL7,CL7-E,,
KC1,Tier 1g,KC1P966,CL7,CL7-F,,
KC1,Tier 1g,KC1P966,CL7,CL7-G,,
KC1,Tier 1g,KC1P966,CL7,CL7-H,KC1R12,fc12/24
KC1,Tier 1g,KC1P966,CL8,CL8-A,,
KC1,Tier 1g,KC1P966,CL8,CL8-B,,
KC1,Tier 1g,KC1P966,CL8,CL8-C,,
KC1,Tier 1g,KC1P966,CL8,CL8-D,,
KC1,Tier 1g,KC1P966,CL8,CL8-E,,
KC1,Tier 1g,KC1P966,CL8,CL8-F,,
KC1,Tier 1g,KC1P966,CL8,CL8-G,,
KC1,Tier 1g,KC1P966,CL8,CL8-H,KC1B12,fc12/24
KC1,Tier 1g,KC1P970,CL1,CL1-A,KC1R10,fc2/18
KC1,Tier 1g,KC1P970,CL1,CL1-B,KC1R10,fc7/16
KC1,Tier 1g,KC1P970,CL1,CL1-C,KC1R11,fc8/44
KC1,Tier 1g,KC1P970,CL1,CL1-D,KC1R11,fc1/3
KC1,Tier 1g,KC1P970,CL1,CL1-E,KC1R12,fc2/41
KC1,Tier 1g,KC1P970,CL1,CL1-F,KC1R13,fc1/4
KC1,Tier 1g,KC1P970,CL1,CL1-G,KC1R13,fc2/4
KC1,Tier 1g,KC1P970,CL1,CL1-H,KC1R13,fc7/4
KC1,Tier 1g,KC1P970,CL2,CL2-A,KC1B10,fc2/18
KC1,Tier 1g,KC1P970,CL2,CL2-B,KC1B10,fc7/16
KC1,Tier 1g,KC1P970,CL2,CL2-C,KC1B11,fc8/44
KC1,Tier 1g,KC1P970,CL2,CL2-D,KC1B11,fc1/3
KC1,Tier 1g,KC1P970,CL2,CL2-E,KC1B12,fc2/41
KC1,Tier 1g,KC1P970,CL2,CL2-F,KC1B13,fc1/4
KC1,Tier 1g,KC1P970,CL2,CL2-G,KC1B13,fc2/4
KC1,Tier 1g,KC1P970,CL2,CL2-H,KC1B13,fc7/4
KC1,Tier 1g,KC1P970,CL3,CL3-A,KC1R13,fc8/4
KC1,Tier 1g,KC1P970,CL3,CL3-B,,
KC1,Tier 1g,KC1P970,CL3,CL3-C,KC1R14,fc1/28
KC1,Tier 1g,KC1P970,CL3,CL3-D,,
KC1,Tier 1g,KC1P970,CL3,CL3-E,,
KC1,Tier 1g,KC1P970,CL3,CL3-F,,
KC1,Tier 1g,KC1P970,CL3,CL3-G,KC1R14,fc2/28
KC1,Tier 1g,KC1P970,CL3,CL3-H,,
KC1,Tier 1g,KC1P970,CL4,CL4-A,KC1B13,fc8/4
KC1,Tier 1g,KC1P970,CL4,CL4-B,,
KC1,Tier 1g,KC1P970,CL4,CL4-C,KC1B14,fc1/28
KC1,Tier 1g,KC1P970,CL4,CL4-D,,
KC1,Tier 1g,KC1P970,CL4,CL4-E,,
KC1,Tier 1g,KC1P970,CL4,CL4-F,,
KC1,Tier 1g,KC1P970,CL4,CL4-G,KC1B14,fc2/28
KC1,Tier 1g,KC1P970,CL4,CL4-H,,
KC1,Tier 1g,KC1P970,CL5,CL5-A,,
KC1,Tier 1g,KC1P970,CL5,CL5-B,,
KC1,Tier 1g,KC1P970,CL5,CL5-C,,
KC1,Tier 1g,KC1P970,CL5,CL5-D,,
KC1,Tier 1g,KC1P970,CL5,CL5-E,,
KC1,Tier 1g,KC1P970,CL5,CL5-F,,
KC1,Tier 1g,KC1P970,CL5,CL5-G,,
KC1,Tier 1g,KC1P970,CL5,CL5-H,,
KC1,Tier 1g,KC1P970,CL6,CL6-A,,
KC1,Tier 1g,KC1P970,CL6,CL6-B,,
KC1,Tier 1g,KC1P970,CL6,CL6-C,,
KC1,Tier 1g,KC1P970,CL6,CL6-D,,
KC1,Tier 1g,KC1P970,CL6,CL6-E,,
KC1,Tier 1g,KC1P970,CL6,CL6-F,,
KC1,Tier 1g,KC1P970,CL6,CL6-G,,
KC1,Tier 1g,KC1P970,CL6,CL6-H,,
KC1,Tier 1g,KC1P970,CL7,CL7-A,,
KC1,Tier 1g,KC1P970,CL7,CL7-B,,
KC1,Tier 1g,KC1P970,CL7,CL7-C,,
KC1,Tier 1g,KC1P970,CL7,CL7-D,,
KC1,Tier 1g,KC1P970,CL7,CL7-E,,
KC1,Tier 1g,KC1P970,CL7,CL7-F,,
KC1,Tier 1g,KC1P970,CL7,CL7-G,,
KC1,Tier 1g,KC1P970,CL7,CL7-H,KC1R12,fc4/26
KC1,Tier 1g,KC1P970,CL8,CL8-A,,
KC1,Tier 1g,KC1P970,CL8,CL8-B,,
KC1,Tier 1g,KC1P970,CL8,CL8-C,,
KC1,Tier 1g,KC1P970,CL8,CL8-D,,
KC1,Tier 1g,KC1P970,CL8,CL8-E,,
KC1,Tier 1g,KC1P970,CL8,CL8-F,,
KC1,Tier 1g,KC1P970,CL8,CL8-G,,
KC1,Tier 1g,KC1P970,CL8,CL8-H,KC1B12,fc4/26
KC1,Tier 1g,KC1P974,CL1,CL1-A,KC1R11,fc1/27
KC1,Tier 1g,KC1P974,CL1,CL1-B,KC1R12,fc11/44
KC1,Tier 1g,KC1P974,CL1,CL1-C,KC1R13,fc7/2
KC1,Tier 1g,KC1P974,CL1,CL1-D,KC1R13,fc7/8
KC1,Tier 1g,KC1P974,CL1,CL1-E,KC1R13,fc8/2
KC1,Tier 1g,KC1P974,CL1,CL1-F,KC2R20,fc3/1
KC1,Tier 1g,KC1P974,CL1,CL1-G,KC2R21,fc9/12
KC1,Tier 1g,KC1P974,CL1,CL1-H,KC2R21,fc9/13
KC1,Tier 1g,KC1P974,CL2,CL2-A,KC1B11,fc1/27
KC1,Tier 1g,KC1P974,CL2,CL2-B,KC1B12,fc11/44
KC1,Tier 1g,KC1P974,CL2,CL2-C,KC1B13,fc7/2
KC1,Tier 1g,KC1P974,CL2,CL2-D,KC1B13,fc7/8
KC1,Tier 1g,KC1P974,CL2,CL2-E,KC1B13,fc8/2
KC1,Tier 1g,KC1P974,CL2,CL2-F,KC2B20,fc3/1
KC1,Tier 1g,KC1P974,CL2,CL2-G,KC2B21,fc9/12
KC1,Tier 1g,KC1P974,CL2,CL2-H,KC2B21,fc9/13
KC1,Tier 1g,KC1P974,CL3,CL3-A,KC2R22,fc2/38
KC1,Tier 1g,KC1P974,CL3,CL3-B,KC2R22,fc7/21
KC1,Tier 1g,KC1P974,CL3,CL3-C,KC2R22,fc7/25
KC1,Tier 1g,KC1P974,CL3,CL3-D,,
KC1,Tier 1g,KC1P974,CL3,CL3-E,KC1R10,fc1/46
KC1,Tier 1g,KC1P974,CL3,CL3-F,KC2R84,fc7/19
KC1,Tier 1g,KC1P974,CL3,CL3-G,KC2R23,fc7/6
KC1,Tier 1g,KC1P974,CL3,CL3-H,,
KC1,Tier 1g,KC1P974,CL4,CL4-A,KC2B22,fc2/38
KC1,Tier 1g,KC1P974,CL4,CL4-B,KC2B22,fc7/21
KC1,Tier 1g,KC1P974,CL4,CL4-C,KC2B22,fc7/25
KC1,Tier 1g,KC1P974,CL4,CL4-D,,
KC1,Tier 1g,KC1P974,CL4,CL4-E,KC1B10,fc1/46
KC1,Tier 1g,KC1P974,CL4,CL4-F,KC2B84,fc7/19
KC1,Tier 1g,KC1P974,CL4,CL4-G,KC2B23,fc7/6
KC1,Tier 1g,KC1P974,CL4,CL4-H,,
KC1,Tier 1g,KC1P974,CL5,CL5-A,,
KC1,Tier 1g,KC1P974,CL5,CL5-B,,
KC1,Tier 1g,KC1P974,CL5,CL5-C,,
KC1,Tier 1g,KC1P974,CL5,CL5-D,,
KC1,Tier 1g,KC1P974,CL5,CL5-E,,
KC1,Tier 1g,KC1P974,CL5,CL5-F,,
KC1,Tier 1g,KC1P974,CL5,CL5-G,,
KC1,Tier 1g,KC1P974,CL5,CL5-H,,
KC1,Tier 1g,KC1P974,CL6,CL6-A,,
KC1,Tier 1g,KC1P974,CL6,CL6-B,,
KC1,Tier 1g,KC1P974,CL6,CL6-C,,
KC1,Tier 1g,KC1P974,CL6,CL6-D,,
KC1,Tier 1g,KC1P974,CL6,CL6-E,,
KC1,Tier 1g,KC1P974,CL6,CL6-F,,
KC1,Tier 1g,KC1P974,CL6,CL6-G,,
KC1,Tier 1g,KC1P974,CL6,CL6-H,,
KC1,Tier 1g,KC1P974,CL7,CL7-A,,
KC1,Tier 1g,KC1P974,CL7,CL7-B,,
KC1,Tier 1g,KC1P974,CL7,CL7-C,,
KC1,Tier 1g,KC1P974,CL7,CL7-D,,
KC1,Tier 1g,KC1P974,CL7,CL7-E,,
KC1,Tier 1g,KC1P974,CL7,CL7-F,,
KC1,Tier 1g,KC1P974,CL7,CL7-G,,
KC1,Tier 1g,KC1P974,CL7,CL7-H,,
KC1,Tier 1g,KC1P974,CL8,CL8-A,,
KC1,Tier 1g,KC1P974,CL8,CL8-B,,
KC1,Tier 1g,KC1P974,CL8,CL8-C,,
KC1,Tier 1g,KC1P974,CL8,CL8-D,,
KC1,Tier 1g,KC1P974,CL8,CL8-E,,
KC1,Tier 1g,KC1P974,CL8,CL8-F,,
KC1,Tier 1g,KC1P974,CL8,CL8-G,,
KC1,Tier 1g,KC1P974,CL8,CL8-H,,
KC1,Tier 1s,KC1P975,CL1,CL1-A,KC1R12,fc1/29
KC1,Tier 1s,KC1P975,CL1,CL1-B,KC1R12,fc3/32
KC1,Tier 1s,KC1P975,CL1,CL1-C,KC1R12,fc10/21
KC1,Tier 1s,KC1P975,CL1,CL1-D,KC1R12,fc10/26
KC1,Tier 1s,KC1P975,CL1,CL1-E,KC1R12,fc10/43
KC1,Tier 1s,KC1P975,CL1,CL1-F,KC1R12,fc11/27
KC1,Tier 1s,KC1P975,CL1,CL1-G,KC1R13,fc7/24
KC1,Tier 1s,KC1P975,CL1,CL1-H,,
KC1,Tier 1s,KC1P975,CL2,CL2-A,KC1B12,fc1/29
KC1,Tier 1s,KC1P975,CL2,CL2-B,KC1B12,fc3/32
KC1,Tier 1s,KC1P975,CL2,CL2-C,KC1B12,fc10/21
KC1,Tier 1s,KC1P975,CL2,CL2-D,KC1B12,fc10/26
KC1,Tier 1s,KC1P975,CL2,CL2-E,KC1B12,fc10/43
KC1,Tier 1s,KC1P975,CL2,CL2-F,KC1B12,fc11/27
KC1,Tier 1s,KC1P975,CL2,CL2-G,KC1B13,fc7/24
KC1,Tier 1s,KC1P975,CL2,CL2-H,,
KC1,Tier 1s,KC1P975,CL3,CL3-A,,
KC1,Tier 1s,KC1P975,CL3,CL3-B,,
KC1,Tier 1s,KC1P975,CL3,CL3-C,KC1R10,fc8/9
KC1,Tier 1s,KC1P975,CL3,CL3-D,KC1R10,fc1/6
KC1,Tier 1s,KC1P975,CL3,CL3-E,KC1R12,fc1/6
KC1,Tier 1s,KC1P975,CL3,CL3-F,KC1R12,fc2/6
KC1,Tier 1s,KC1P975,CL3,CL3-G,KC1R12,fc3/6
KC1,Tier 1s,KC1P975,CL3,CL3-H,,
KC1,Tier 1s,KC1P975,CL4,CL4-A,,
KC1,Tier 1s,KC1P975,CL4,CL4-B,,
KC1,Tier 1s,KC1P975,CL4,CL4-C,KC1B10,fc8/9
KC1,Tier 1s,KC1P975,CL4,CL4-D,KC1B10,fc1/6
KC1,Tier 1s,KC1P975,CL4,CL4-E,KC1B12,fc1/6
KC1,Tier 1s,KC1P975,CL4,CL4-F,KC1B12,fc2/6
KC1,Tier 1s,KC1P975,CL4,CL4-G,KC1B12,fc3/6
KC1,Tier 1s,KC1P975,CL4,CL4-H,,
KC1,Tier 1s,KC1P975,CL5,CL5-A,,
KC1,Tier 1s,KC1P975,CL5,CL5-B,,
KC1,Tier 1s,KC1P975,CL5,CL5-C,KC1R13,fc8/41
KC1,Tier 1s,KC1P975,CL5,CL5-D,,
KC1,Tier 1s,KC1P975,CL5,CL5-E,,
KC1,Tier 1s,KC1P975,CL5,CL5-F,,
KC1,Tier 1s,KC1P975,CL5,CL5-G,,
KC1,Tier 1s,KC1P975,CL5,CL5-H,,
KC1,Tier 1s,KC1P975,CL6,CL6-A,,
KC1,Tier 1s,KC1P975,CL6,CL6-B,,
KC1,Tier 1s,KC1P975,CL6,CL6-C,KC1B13,fc8/41
KC1,Tier 1s,KC1P975,CL6,CL6-D,,
KC1,Tier 1s,KC1P975,CL6,CL6-E,,
KC1,Tier 1s,KC1P975,CL6,CL6-F,,
KC1,Tier 1s,KC1P975,CL6,CL6-G,,
KC1,Tier 1s,KC1P975,CL6,CL6-H,,
KC1,Tier 1s,KC1P975,CL7,CL7-A,,
KC1,Tier 1s,KC1P975,CL7,CL7-B,,
KC1,Tier 1s,KC1P975,CL7,CL7-C,,
KC1,Tier 1s,KC1P975,CL7,CL7-D,,
KC1,Tier 1s,KC1P975,CL7,CL7-E,,
KC1,Tier 1s,KC1P975,CL7,CL7-F,,
KC1,Tier 1s,KC1P975,CL7,CL7-G,,
KC1,Tier 1s,KC1P975,CL7,CL7-H,KC1R15,fc8/37
KC1,Tier 1s,KC1P975,CL8,CL8-A,,
KC1,Tier 1s,KC1P975,CL8,CL8-B,,
KC1,Tier 1s,KC1P975,CL8,CL8-C,,
KC1,Tier 1s,KC1P975,CL8,CL8-D,,
KC1,Tier 1s,KC1P975,CL8,CL8-E,,
KC1,Tier 1s,KC1P975,CL8,CL8-F,,
KC1,Tier 1s,KC1P975,CL8,CL8-G,,
KC1,Tier 1s,KC1P975,CL8,CL8-H,KC1B15,fc8/37
KC1,Tier 1g,KC1P976,CL1,CL1-A,KC1R10,fc7/14
KC1,Tier 1g,KC1P976,CL1,CL1-B,KC1R11,fc7/42
KC1,Tier 1g,KC1P976,CL1,CL1-C,KC1R13,fc2/16
KC1,Tier 1g,KC1P976,CL1,CL1-D,KC1R13,fc7/11
KC1,Tier 1g,KC1P976,CL1,CL1-E,KC1R13,fc8/11
KC1,Tier 1g,KC1P976,CL1,CL1-F,KC1R13,fc7/17
KC1,Tier 1g,KC1P976,CL1,CL1-G,KC1R13,fc8/17
KC1,Tier 1g,KC1P976,CL1,CL1-H,,
KC1,Tier 1g,KC1P976,CL2,CL2-A,KC1B10,fc7/14
KC1,Tier 1g,KC1P976,CL2,CL2-B,KC1B11,fc7/42
KC1,Tier 1g,KC1P976,CL2,CL2-C,KC1B13,fc2/16
KC1,Tier 1g,KC1P976,CL2,CL2-D,KC1B13,fc7/11
KC1,Tier 1g,KC1P976,CL2,CL2-E,KC1B13,fc8/11
KC1,Tier 1g,KC1P976,CL2,CL2-F,KC1B13,fc7/17
KC1,Tier 1g,KC1P976,CL2,CL2-G,KC1B13,fc8/17
KC1,Tier 1g,KC1P976,CL2,CL2-H,,
KC1,Tier 1g,KC1P976,CL3,CL3-A,,
KC1,Tier 1g,KC1P976,CL3,CL3-B,,
KC1,Tier 1g,KC1P976,CL3,CL3-C,,
KC1,Tier 1g,KC1P976,CL3,CL3-D,,
KC1,Tier 1g,KC1P976,CL3,CL3-E,,
KC1,Tier 1g,KC1P976,CL3,CL3-F,,
KC1,Tier 1g,KC1P976,CL3,CL3-G,,
KC1,Tier 1g,KC1P976,CL3,CL3-H,,
KC1,Tier 1g,KC1P976,CL4,CL4-A,,
KC1,Tier 1g,KC1P976,CL4,CL4-B,,
KC1,Tier 1g,KC1P976,CL4,CL4-C,,
KC1,Tier 1g,KC1P976,CL4,CL4-D,,
KC1,Tier 1g,KC1P976,CL4,CL4-E,,
KC1,Tier 1g,KC1P976,CL4,CL4-F,,
KC1,Tier 1g,KC1P976,CL4,CL4-G,,
KC1,Tier 1g,KC1P976,CL4,CL4-H,,
KC1,Tier 1g,KC1P976,CL5,CL5-A,,
KC1,Tier 1g,KC1P976,CL5,CL5-B,,
KC1,Tier 1g,KC1P976,CL5,CL5-C,,
KC1,Tier 1g,KC1P976,CL5,CL5-D,,
KC1,Tier 1g,KC1P976,CL5,CL5-E,,
KC1,Tier 1g,KC1P976,CL5,CL5-F,,
KC1,Tier 1g,KC1P976,CL5,CL5-G,,
KC1,Tier 1g,KC1P976,CL5,CL5-H,,
KC1,Tier 1g,KC1P976,CL6,CL6-A,,
KC1,Tier 1g,KC1P976,CL6,CL6-B,,
KC1,Tier 1g,KC1P976,CL6,CL6-C,,
KC1,Tier 1g,KC1P976,CL6,CL6-D,,
KC1,Tier 1g,KC1P976,CL6,CL6-E,,
KC1,Tier 1g,KC1P976,CL6,CL6-F,,
KC1,Tier 1g,KC1P976,CL6,CL6-G,,
KC1,Tier 1g,KC1P976,CL6,CL6-H,,
KC1,Tier 1g,KC1P976,CL7,CL7-A,,
KC1,Tier 1g,KC1P976,CL7,CL7-B,,
KC1,Tier 1g,KC1P976,CL7,CL7-C,,
KC1,Tier 1g,KC1P976,CL7,CL7-D,,
KC1,Tier 1g,KC1P976,CL7,CL7-E,,
